Run,Kendall Tau,NDKL,Average Exposure
0,1.0,0.2521222385508758,0.7129786880853174
1,0.38448979591836735,0.4454929686021457,1.6583918093823509
2,0.32081632653061226,0.27963628481356717,1.3215494013076847
3,0.3469387755102041,0.4825566388577989,1.7062151958700034
4,0.2783673469387755,0.41688923673737704,1.6145774006118647
5,0.22612244897959183,0.33782041565895515,1.5836406756617756
6,0.43673469387755104,0.2051136261046674,1.392105208884902
7,0.9248979591836735,0.19396944620092213,0.7184674746970704
8,0.5281632653061225,0.4825566388577989,1.7062151958700034
9,0.3306122448979592,0.4229947448528104,1.6388152594539913
