Run,Kendall Tau,NDKL,Average Exposure
0,0.9689795918367347,0.1758723307800672,0.7508654330799481
1,0.8987755102040816,0.1450200677679992,0.7811508742482548
2,0.9820408163265306,0.20590255637547325,0.7090737396518051
3,0.9248979591836735,0.09869482865438499,0.8535509511424539
4,0.7942857142857143,0.10511787436122247,0.8391594531578802
5,0.9085714285714286,0.24191144766958853,0.6826054158396702
6,0.9608163265306122,0.17828906759896546,0.7377039124009175
7,0.9787755102040816,0.13663340864340406,0.7741054583269653
8,0.9330612244897959,0.12315349627951422,0.8044047882829227
9,0.9787755102040816,0.2097132368937223,0.7130725935717284
