Run,Kendall Tau,NDKL,Average Exposure
0,0.8759183673469387,0.06076877984715124,0.8916358838224507
1,0.9934693877551021,0.19408860424315158,0.7398151459766543
2,0.9673469387755103,0.2666839331947958,0.6898728568032875
3,0.8285714285714286,0.05727869352456925,1.0895505359330644
4,0.990204081632653,0.3316476030920979,0.6550218183457567
5,0.9395918367346939,0.2765898413932942,0.6893692086358921
6,0.9755102040816327,0.20558850512445556,0.731861425558839
7,0.6816326530612244,0.245485493556286,0.7661264255868816
8,0.9787755102040816,0.1054965418705214,0.8799650295939503
9,0.9787755102040816,0.22797634083656948,0.7288845962379668
