Run,Kendall Tau,NDKL,Average Exposure
0,0.6555102040816326,0.11592178658886615,0.9907422279932702
1,0.6016326530612245,0.08830981921628632,1.0724397856970327
2,0.46938775510204084,0.15428441622604402,1.0684093714740555
3,0.6457142857142857,0.11916908407110981,0.9938017188180129
4,0.6506122448979592,0.11123269969567802,1.130008729425185
5,0.5853061224489796,0.15690189288765924,1.1393363493616564
6,0.36653061224489797,0.23131134613395135,1.2833209791690166
7,0.5820408163265306,0.1292431567992835,1.1524339080227237
8,0.5477551020408163,0.1940679447978605,1.2201134273879617
9,0.3355102040816327,0.2387483457617366,1.264457186662616
