Run,Kendall Tau,NDKL,Average Exposure
0,0.9608163265306122,0.12244615548726798,0.8039961614526346
1,0.9053061224489796,0.16153382084025766,0.7694946677997759
2,1.0,0.28914018897082827,0.6755437405042879
3,0.9412244897959183,0.10608620990402172,0.8284943504249871
4,0.986938775510204,0.3388551768840178,0.6516610043487976
5,0.92,0.28816577222985257,0.6791429172602018
6,1.0,0.2363794837352596,0.7130519853089241
7,0.6097959183673469,0.20432916749284277,0.7238754427739961
8,0.5542857142857143,0.09435329009350481,0.911720193386817
9,0.5510204081632653,0.1566651382917509,0.7903488990376962
