Run,Kendall Tau,NDKL,Average Exposure
0,0.8824489795918368,0.05727869352456925,0.9178096536326554
1,0.8106122448979591,0.05752936133789066,0.9143890579313063
2,0.7648979591836734,0.0576787728612189,0.9129180876005604
3,0.8155102040816327,0.058550540132529465,0.9475360998306169
4,0.923265306122449,0.05727869352456925,0.9178096536326554
5,0.7028571428571428,0.05727869352456925,0.9178096536326554
6,0.8824489795918368,0.05943918543559931,0.8987615317109816
7,0.7959183673469388,0.05900181766027121,0.95405307723293
8,0.8661224489795918,0.05897102196374662,0.9530925140463717
9,0.6979591836734694,0.05727869352456925,0.9178096536326554
