Run,Kendall Tau,NDKL,Average Exposure
0,0.49551020408163265,0.10530973538667786,0.9664661678304588
1,0.4204081632653061,0.11782072862218107,0.997515279616436
2,0.5836734693877551,0.11342035437426347,0.985356482364363
3,0.5673469387755102,0.09575566085266084,0.8673013041674945
4,0.5020408163265306,0.10641397763845338,0.9680168603899244
5,0.4220408163265306,0.11453816022933495,0.9871536397333406
6,0.5020408163265306,0.0989752245515187,0.9427873180910994
7,0.4840816326530612,0.11122482874623002,0.9813970715328145
8,0.5657142857142857,0.104872812793687,0.9627982949948036
9,0.6538775510204081,0.1424944931005355,0.839313670046863
