Run,Kendall Tau,NDKL,Average Exposure
0,0.6489795918367347,0.1130884510509678,0.9827618142520467
1,0.8677551020408163,0.11400401928763057,0.8016103913416598
2,0.8661224489795918,0.1965451602092107,0.7332103351520778
3,0.7812244897959184,0.10479573375565877,0.8530365433450253
4,0.33387755102040817,0.46475526778213483,1.6943068375199501
5,0.5428571428571428,0.07053666350747227,0.9236688094794884
6,0.8775510204081632,0.08157646796111394,0.8312500558685088
7,0.7126530612244898,0.1085006348472043,0.8746355725472175
8,0.8791836734693877,0.108235128302437,0.8156024272597494
9,0.6342857142857142,0.15234911819954616,0.8142376656678832
