Run,Kendall Tau,NDKL,Average Exposure
0,0.5510204081632653,0.2022083673701142,0.7327069057284623
1,0.7942857142857143,0.28940835411365373,0.6679725458941751
2,0.8710204081632653,0.2910974879144768,0.6603885275614059
3,0.773061224489796,0.2712377404074394,0.6687582428256093
4,0.8759183673469387,0.2758680227918125,0.6830194803561613
5,0.8546938775510204,0.3233713893592783,0.6440998752109578
6,0.9738775510204082,0.24720953006304416,0.7064495509558087
7,0.9608163265306122,0.26550438645105473,0.683005597232626
8,0.6424489795918368,0.2267811518471321,0.7040979565051484
9,0.9379591836734694,0.1867992249205312,0.7491643454476564
