Run,Kendall Tau,NDKL,Average Exposure
0,0.6310204081632653,0.16821589898708722,0.7813684195212284
1,0.9102040816326531,0.16536959090383435,0.757899765365909
2,0.9934693877551021,0.21823664485079458,0.7126249083253682
3,0.913469387755102,0.12133435319708598,0.8058799512043243
4,0.8971428571428571,0.32131507802335435,0.6640782836101499
5,0.9885714285714285,0.30786977012909805,0.6649714512241548
6,1.0,0.2363794837352596,0.7130519853089241
7,0.990204081632653,0.18496278927939683,0.7209888481370841
8,0.9657142857142857,0.12713472474574422,1.1582154390916317
9,0.9118367346938776,0.0890545359219503,0.8657744734791022
