Run,Kendall Tau,NDKL,Average Exposure
0,0.7779591836734694,0.09878392813666227,0.9387066014207702
1,0.8644897959183674,0.06887910397125421,0.8628053131995507
2,0.5183673469387755,0.11450062437876692,0.9871179326315014
3,0.6881632653061225,0.09926019207307717,0.9482932181667045
4,0.7322448979591837,0.09986108992988903,0.9508312869683131
5,0.4775510204081633,0.10533386883596377,0.9635433580005347
6,0.6310204081632653,0.1050470664862414,0.9644944752328237
7,0.5836734693877551,0.1189301113118167,0.9964766192404714
8,0.8677551020408163,0.05898722813575644,0.9537436681554602
9,0.7551020408163265,0.06564711136929773,0.8758208075142414
