Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6,NDCG_7,NDCG_8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9158642166111776,0.8390766262446172,0.815584323094079,0.7901646350028532,0.8315540715771218,0.8294032584305852,0.8873970225673192,0.8172816398704648,0.8896801387962153
0.78064373540422,0.7593868772508718,0.7289972336526129,0.6835815271894914,0.7158709616389333,0.7405200018761879,0.8171522095072378,0.729600794716055,0.7843008177530817
0.7027223410828601,0.6840213607499415,0.6582233596725646,0.6207732683532985,0.647394156427975,0.6567483025138002,0.7557280802781382,0.6484331536828384,0.6921749141288908
0.6223155424355943,0.625785595945758,0.6342945654106614,0.5613520836522409,0.6164909787031939,0.5912893082205489,0.7494083297694366,0.6265293513873238,0.6339156407543951
0.5637951046019051,0.5834967153369405,0.5901391076961795,0.5180584999261623,0.5705169165548902,0.541877927794918,0.6940241142313716,0.5853482820509542,0.5874835325958281
0.5189175718800884,0.5497145023263398,0.5523927640719297,0.4826514330062323,0.5289235048548108,0.5311393830966931,0.651908614175535,0.5523764313762676,0.5725522237709005
0.4944343985352963,0.5205176667105622,0.5369170448854265,0.4535319461966525,0.5151228556282744,0.4959300411968466,0.6185615169646415,0.5159917230631197,0.5384831618512906
0.4635134703659812,0.4953415859850941,0.5100899686205992,0.4296909338866526,0.4868938109192767,0.4669077769139349,0.5860764956689635,0.4954748378847599,0.5094347999547627
0.4367376569368953,0.4728462792534039,0.4854854137474775,0.4091392647342966,0.4627996966068137,0.4414090491054353,0.5579622358628332,0.4686025787946259,0.4827274675115208
0.4134622017384149,0.4522411207731778,0.4641252141715062,0.3896728878868131,0.4511080907305914,0.4361697127104751,0.5339664662444866,0.4447830945082811,0.4750881278402842
0.3982526702474984,0.4325661738473597,0.4509249373463407,0.3726888251265512,0.4309477800745025,0.415775640236715,0.5152656524645985,0.4237108025071663,0.4539829548368334
0.3802434898271116,0.414898263369605,0.4344535945601404,0.3573448160549829,0.4130503220411666,0.3978101743011573,0.4940378347373229,0.4067827254442645,0.4354871222849641
0.3642156165987767,0.3983601362376689,0.4195079087415018,0.3493111006376859,0.4052159235631876,0.3818628751450588,0.4749982482444507,0.3895290829444564,0.42920355748576355
0.3535093899273251,0.3835722164702972,0.4041305595053272,0.3367441316979547,0.3903163489776997,0.377694735118566,0.4579149716948395,0.3740897244059213,0.4138810973038061
0.340474199700308,0.3702259661142999,0.3900147440128341,0.3253800998321291,0.3766164255390865,0.3644421202982919,0.4449630291805501,0.3622026954324299,0.3997253168229157
0.3285825631585196,0.3579775854634118,0.3771127138331301,0.314948028564105,0.3714689698761522,0.3520179825595851,0.4301499025739118,0.3495286346818608,0.3906149385517682
0.3202609187038305,0.3466269773854816,0.3665449003049493,0.3054469702299172,0.3597055262209966,0.3406464953173303,0.416517785894818,0.3379558554728381,0.37874392589548006
0.3100911304406215,0.3358062188734382,0.3556551103727282,0.2967394315919841,0.3487491651474653,0.3349748605994178,0.403645820808222,0.3289177775902271,0.3677442657286803
0.300679846583853,0.3258212252103172,0.3455367830518726,0.2882461195932952,0.3410043508322972,0.3252095183040127,0.3936579094967516,0.3189403786512109,0.357422273330049
0.2918355887577687,0.3165257286914472,0.3361791489050248,0.2803776441978073,0.3314701534824815,0.3161859428272675,0.3826411464981096,0.3096975743014846,0.34779705887628243
0.2844968996148638,0.3078825140886128,0.3272198489913925,0.2725775301982759,0.3224395605273454,0.3077810463215611,0.3723393477760704,0.3018171707885992,0.3386205875054847
0.2767967340773259,0.2998154099950912,0.3187264682098895,0.2652712406689336,0.314806921489741,0.299946258834959,0.3627162960417565,0.2936702151950754,0.32999856435336733
0.2695031159547789,0.2922123129270194,0.3107712730263851,0.2584421406013707,0.3068388914877669,0.292556149672581,0.3549679213427648,0.286062721681984,0.3215634169682957
0.2635490157208673,0.2850902235444434,0.30325798914417,0.2545969773307566,0.299354980479375,0.2855552268375521,0.3464059595339707,0.2795154625414758,0.31357735266397707
0.2571161176644199,0.2784010023868254,0.2960676771371201,0.2484955267361237,0.2927249094771947,0.2788927921737827,0.3380693385794012,0.2727858224625867,0.30601745186699997
0.2510004650540147,0.2719784030322834,0.2892354667196427,0.2426711256789615,0.2860456337334943,0.2726245507069513,0.3302225216980721,0.266452527086665,0.2988723619257269
0.2458511104712497,0.265858060911573,0.2827605706688174,0.2371682717010252,0.2797466343882227,0.2666518201081012,0.3233234714529919,0.260492154416897,0.2921359355632904
0.2403853270747018,0.2600171022102577,0.2766117815158344,0.2318840332803741,0.2742057847008951,0.2608287246087231,0.3163106435223577,0.254816168559432,0.2857654793654991
0.2351844392529831,0.254454643976313,0.2707104981342406,0.2268728038438165,0.2685495573138821,0.2553140664954759,0.3096606276957006,0.2493990482181819,0.27968459996122086
0.2305787353437474,0.2491772945128263,0.2651054686398837,0.2221149529831385,0.2631452815367522,0.250073844325009,0.3033106464115317,0.2442336212602587,0.2738198863422585
0.2258822202853021,0.2441147529919882,0.25977033322741,0.218339481712246,0.2580863634094322,0.2450397489554213,0.2976732838295536,0.2393615125955706,0.2682108302676103
0.2214046489397781,0.2392844428715369,0.2546536864260971,0.2140207520825549,0.2531670828248136,0.2402487129513784,0.291920411124087,0.2346528483783495,0.26287045544111987
0.2171833123746179,0.2346701197837333,0.2497710858533334,0.2099050203329679,0.24845733525848,0.2356806985442455,0.2863349836979728,0.2301173250864174,0.25777826676822746
0.2131117051441504,0.2302637230503696,0.245088050100317,0.2059750829270368,0.2439408613313226,0.2313002048041022,0.2809846615465663,0.22589882341353,0.252908575392367
0.2092173771100977,0.2260397136314532,0.2406103444734343,0.2022168555196659,0.2395630529125365,0.2271114738379852,0.2760263345218909,0.2217551254762639,0.24825459158772575
0.2055080011575674,0.22198941631899,0.2363147706289163,0.1986203637766883,0.235354417675458,0.2230989903917814,0.2711260998121003,0.2177809762660037,0.24379981838910567
0.2019169138126615,0.2181083376107939,0.2321948428657884,0.1952080231966035,0.2312693216233784,0.219251404304668,0.2664256631498783,0.2140196568514421,0.23953134348919128
0.1984579774411726,0.2143832716577331,0.2282408196714813,0.191896473860904,0.2273468110685138,0.2155247693497516,0.2619130469138743,0.2103591418695948,0.23543678669894869
0.1951683562051526,0.2107881524188405,0.2244419497232326,0.1886995429358643,0.2235713509965038,0.2119376204715753,0.2576577198870472,0.2068451259580903,0.23149779097410303
0.1920021286012792,0.2073328312613282,0.220785344503283,0.1856180658242791,0.2199434012515472,0.2084805012131591,0.253490181375097,0.2034677272834524,0.22771270203990573
0.1889479825128474,0.2040080728843647,0.2172676394598007,0.1826540476550931,0.2164383458539428,0.2051509182840841,0.2494683069641734,0.2002179072791109,0.22406586714047497
0.1859913252080843,0.2007988493278706,0.2138757510854392,0.179799814170411,0.2130610215801144,0.2019411814677166,0.2455964206081341,0.1970873805263331,0.22054955060864742
0.1831423130719959,0.2004847827616032,0.2106034171739837,0.1770477323433369,0.2098050456864851,0.1988448175808127,0.2419281300527569,0.1940702864009441,0.21715900812283093
0.1803947470950592,0.2000144232706732,0.2074454426790185,0.1743924889650597,0.2066617496547828,0.1958593347794829,0.2383289120792849,0.1911583780478887,0.21388641693777188
0.1777423463766304,0.1972054090506151,0.2043848719824791,0.1718247091547591,0.2036220408244607,0.1929728314507073,0.2348474409002718,0.1883468466275475,0.21072682603672263
0.1751809711702752,0.1944735765303089,0.2014282500174807,0.1693428564199845,0.2006769770519376,0.1901815074117748,0.2314607528905845,0.1856301558654184,0.20790355031428262
0.1726948356771365,0.1917695113947588,0.198570494814965,0.1669433650065011,0.1978303962429134,0.1874840246785321,0.2281776976019019,0.1830004934217058,0.20500338286030179
0.1702906140428783,0.1891402792640256,0.1958048114228271,0.1646202941072801,0.1950760546884428,0.184874886120128,0.2250012296758537,0.1804537795202361,0.20216143622550717
0.167963012959299,0.1865768040756864,0.1931284719557379,0.1623701972531648,0.1924096761635591,0.1823479412988976,0.221925821738994,0.1779872641746427,0.19940239913943245
