Run,Kendall Tau,NDKL,Average Exposure
0,1.0,0.26750157715036876,0.7065469100079264
1,0.276734693877551,0.43620973623626724,1.6590141062995722
2,0.20653061224489797,0.4356546877009657,1.6670966555225828
3,1.0,0.212675906120649,0.7272117510290484
4,0.39591836734693875,0.4825566388577989,1.7062151958700034
5,1.0,0.22257243641935573,0.6925174703416438
6,0.36653061224489797,0.23131134613395135,1.2833209791690166
7,1.0,0.20586183250355708,0.7258494045629491
8,0.37795918367346937,0.43905799439697824,1.6613724338278966
9,0.21142857142857144,0.27963628481356717,1.3215494013076847
