Run,Kendall Tau,NDKL,Average Exposure
0,0.8971428571428571,0.19941912670113657,0.7561395347495102
1,0.5510204081632653,0.14651328040432926,0.7790307220372058
2,0.9673469387755103,0.3309691887880739,0.6619214833153305
3,0.5510204081632653,0.09212042252517857,0.8853450285345197
4,0.8987755102040816,0.3208828213247727,0.651701368733489
5,0.5510204081632653,0.19845564791031586,0.7417925717111168
6,0.9624489795918367,0.2363606783841657,0.7131194430634538
7,0.9853061224489796,0.2872520652726287,0.6722293468443123
8,0.9330612244897959,0.1593005525443702,0.810846250009465
9,0.6571428571428571,0.09514250570039656,0.8663461779715779
