Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6,NDCG_7
0.2510004650540147,0.2771281698273386,0.2892835833012878,0.2850907947377406,0.2763514243335664,0.3302225216980721,0.2669999389300188,0.29940971083775286
0.2458511104712497,0.270951843253414,0.2828075560584468,0.27924349511993,0.2702910771679154,0.3233234714529919,0.261016007200058,0.29266065172423256
0.2403853270747018,0.265053679284958,0.2766576981916072,0.2732894971995198,0.2643852043524767,0.3163106435223577,0.255328105963523,0.2862782605092708
0.2351844392529831,0.2594136758122192,0.270755403168134,0.2676117579391839,0.2587921894376636,0.3096606276957006,0.2499072200667495,0.28018608344741425
0.2305787353437474,0.254032812597004,0.2651494143265538,0.2626667515327451,0.2534776609523416,0.3033106464115317,0.2447592695979038,0.2743106561790383
0.2258822202853021,0.2489191269501413,0.2598133676222264,0.2575084779372356,0.2483729814003549,0.2976732838295536,0.2398676174116321,0.26869142312029615
0.2214046489397781,0.2440057759348579,0.2546958538078732,0.2525776619264239,0.2435147908328777,0.291920411124087,0.2351884536875756,0.26334136579978684
0.2171833123746179,0.2393108435563097,0.249812427124232,0.248005242394229,0.2388827899425734,0.2863349836979728,0.2306914320067249,0.25823995141372
0.2131117051441504,0.234819579267908,0.245128603133044,0.2434973883484877,0.2344412431526703,0.2811421950872086,0.2263832351944887,0.2533614572736257
0.2092173771100977,0.2305250502237018,0.2406501444139597,0.2391278154677742,0.2301941813706783,0.2760275076590914,0.2222375781619332,0.2486990632024747
0.2055080011575674,0.2264031752035037,0.236353850161487,0.2349270583459209,0.2261258986695158,0.2711272517146617,0.2182649842187819,0.24423624474341712
0.2019169138126615,0.2224461798166696,0.2322332324458114,0.2308495073599871,0.2222248722533996,0.2665003993988681,0.214450297850749,0.2399600646982456
0.1984579774411726,0.2186502860603863,0.2282785477309087,0.226934230949944,0.218446999168579,0.261992373132983,0.2107823621602057,0.23585812028070016
0.1951683562051526,0.2150031413973589,0.2244790428523104,0.2231657142416503,0.2148106717100945,0.2576598094186957,0.2072612238201654,0.23191203387898393
0.1920021286012792,0.2114797493712662,0.2208218276119008,0.2195444354550614,0.211306303268829,0.2534922365430483,0.2038769821474964,0.22812013245272442
0.1889479825128474,0.2080901380977255,0.2173035359211691,0.2160457954150281,0.2079312815307835,0.2495343198649623,0.2006205813376982,0.2244667460849558
0.1859913252080843,0.2048256486218489,0.2139110828644017,0.2126746462993583,0.2046778071941269,0.2456619912737295,0.1974837201734623,0.22094412338036878
0.1831423130719959,0.2016719039097207,0.2106382049419211,0.2094246195093045,0.2015393068903641,0.2419308338121434,0.1944605235209985,0.21754750557243938
0.1803947470950592,0.2011836450070224,0.2074797059170174,0.2062870595432123,0.1985131965812746,0.2383315750713895,0.1915427311729438,0.21426905662313067
0.1777423463766304,0.1983573587113815,0.2044186290741945,0.2032528857416414,0.1955874896521879,0.2348500645539007,0.1887255219790717,0.21110381325996835
0.1751809711702752,0.1956088468613449,0.2014615183329217,0.2003131670458675,0.19275830740837,0.2314633385557617,0.1860033482941517,0.2082750790575141
0.1726948356771365,0.1928886631371527,0.1986032907862632,0.1974717516178732,0.1900242392222865,0.2281802465557583,0.183368387257603,0.205369636631734
0.1702906140428783,0.1902438434973583,0.195837150612904,0.1947224052540732,0.187379720638352,0.2250037431279637,0.1808165493427548,0.20252258882632537
0.167963012959299,0.187665284346114,0.1931603691206668,0.192060860552893,0.1848185387244222,0.2219283008362226,0.1783450755122987,0.1997586153602292
