Run,Kendall Tau,NDKL,Average Exposure
0,1.0,0.26750157715036876,0.7065469100079264
1,0.916734693877551,0.163742597436918,0.7457890731631938
2,0.4089795918367347,0.1593940360552379,0.7888749741211505
3,1.0,0.212675906120649,0.7272117510290484
4,1.0,0.17701815404678106,0.7696871210348054
5,1.0,0.22257243641935573,0.6925174703416438
6,0.37795918367346937,0.09370654236215241,0.9194041833026756
7,1.0,0.20586183250355708,0.7258494045629491
8,1.0,0.15700168420260957,0.7733624006956661
9,0.4514285714285714,0.07802606309753347,0.8470621732841603
