Run,Kendall Tau,NDKL,Average Exposure
0,0.8367346938775511,0.16071833500077662,0.7660865874445015
1,0.916734693877551,0.12814609410664765,0.797908531011473
2,0.7110204081632653,0.09531358479435885,0.9166710530355238
3,0.5330612244897959,0.09228041973689245,0.8990107076058015
4,0.5216326530612245,0.1511378071865273,0.7717686777473349
5,0.7861224489795918,0.14434900552297783,0.7769498994116043
6,0.9738775510204082,0.1265733196055568,0.7906183422112749
7,0.9885714285714285,0.28382164518862807,0.673876251994623
8,0.8546938775510204,0.12615847595060456,0.8650016519103947
9,0.6751020408163265,0.10424433904959088,0.8467813353557457
