Run,Kendall Tau,NDKL,Average Exposure
0,0.6669387755102041,0.11145495931774387,0.9817924107528442
1,0.6620408163265306,0.11145495931774387,0.9817924107528442
2,0.5673469387755102,0.11416581824249336,0.9865792132658938
3,0.6048979591836735,0.093585648690088,1.0996315515979944
4,0.49551020408163265,0.11400171023121507,0.9863070930033555
5,0.529795918367347,0.11480694380537296,0.9875673652326639
6,0.6228571428571429,0.14191636906906963,0.9438824877305706
7,0.52,0.11450062437876692,0.9871179326315014
8,0.7877551020408163,0.09139822718093621,1.093541816539784
9,0.6506122448979592,0.11493807420969682,1.000540923746421
