Run,Kendall Tau,NDKL,Average Exposure
0,0.6930612244897959,0.11514439001987774,0.9812397608729114
1,0.5216326530612245,0.1333983945460171,1.1497169281960258
2,0.6506122448979592,0.10976040177538841,0.9604253517959218
3,0.6685714285714286,0.11172193691678826,0.9739627357324544
4,0.7877551020408163,0.09382112593144082,1.0734751166795171
5,0.6963265306122449,0.08553301038204014,1.0054550222496106
6,0.36653061224489797,0.23131134613395135,1.2833209791690166
7,0.7583673469387755,0.06251007307733907,0.9693647145757451
8,0.7877551020408163,0.06227028407950718,0.9714666104856464
9,0.6930612244897959,0.05727869352456925,0.9180641654106346
