Run,Kendall Tau,NDKL,Average Exposure
0,1.0,0.2521222385508758,0.7129786880853174
1,0.8383673469387755,0.14116874278184122,0.8029468778628649
2,0.8155102040816327,0.35900873973921005,0.6453700061400649
3,0.9983673469387755,0.21021249826326605,0.726327585437444
4,1.0,0.3388551768840178,0.6516610043487976
5,0.5689795918367347,0.14466990394340812,0.7866207878513704
6,1.0,0.2363794837352596,0.7130519853089241
7,0.6587755102040816,0.18359426704532553,0.7300708915288479
8,0.5510204081632653,0.1214556239246679,0.8695200406046
9,1.0,0.24443398201137792,0.7172549185293781
