Run,Kendall Tau,NDKL,Average Exposure
0,0.8285714285714286,0.1560975078753553,0.8169822563490095
1,0.5216326530612245,0.1228958100753284,0.8717148978526245
2,0.6587755102040816,0.13241278976853915,0.8556803860834621
3,0.7355102040816327,0.17045704215568677,0.8004439166867533
4,0.3926530612244898,0.1933129056492433,1.1182670166563533
5,0.7551020408163265,0.10825409248063891,0.808278764633797
6,0.6244897959183674,0.3363286991892653,0.6434171540317664
7,0.673469387755102,0.12347753697781183,0.8466528703489248
8,1.0,0.15700168420260957,0.7733624006956661
9,0.5036734693877551,0.13413776738695796,0.8432704467372873
