Run,Kendall Tau,NDKL,Average Exposure
0,0.9624489795918367,0.19583276056304408,0.7478776529010548
1,0.9918367346938776,0.17100112435186912,0.753122479467414
2,0.8204081632653061,0.16157469147567843,0.755671310674685
3,0.996734693877551,0.19520388672791406,0.7334378626051153
4,0.8808163265306123,0.24418150760627108,0.7035112794860542
5,0.9934693877551021,0.30786977012909805,0.6649714512241548
6,0.996734693877551,0.2363794837352596,0.7130519853089241
7,0.9020408163265307,0.19946625712741908,0.7269762284350578
8,0.9853061224489796,0.06712095120262412,0.9130776250549355
9,0.9020408163265307,0.060418326258200934,0.9023014819692541
