Run,Kendall Tau,NDKL,Average Exposure
0,1.0,0.3402826956481314,0.6488449945675238
1,0.5804081632653061,0.3072986603494088,0.6613072140328699
2,1.0,0.28388900238388093,0.6965753537225808
3,1.0,0.2737147539295197,0.6652911857106791
4,0.6424489795918368,0.42346577271358427,0.6107778788262456
5,0.14448979591836736,0.15180757378728868,1.0518697803289114
6,0.926530612244898,0.1345939987641997,0.7684037200812773
7,0.9738775510204082,0.13410757294263337,0.7635715068530049
8,0.7257142857142858,0.0768961915336352,0.8592458785469999
9,0.3812244897959184,0.06461240767319297,0.9577922150769512
