Run,Kendall Tau,NDKL,Average Exposure
0,0.8824489795918368,0.05729068386999992,0.9202692445563126
1,0.8971428571428571,0.05735277402841902,0.9163088196332353
2,0.7910204081632654,0.05729189082439874,0.9175304897709855
3,0.8579591836734693,0.05727869352456925,0.9180641654106346
4,0.7289795918367347,0.05727869352456925,0.9180641654106346
5,0.7746938775510204,0.05727869352456925,0.9180641654106346
6,0.9379591836734694,0.07048179623606808,0.8584514441424221
7,0.9330612244897959,0.079454963069974,0.835719753300426
8,0.9624489795918367,0.059819800698966176,0.9492381985617186
9,0.8759183673469387,0.05736853345583096,0.9211524495109679
