Run,Kendall Tau,NDKL,Average Exposure
0,0.8824489795918368,0.05727869352456925,0.9178096536326554
1,0.6914285714285714,0.10065797287922734,0.8742883916111531
2,0.603265306122449,0.15614662177260402,0.8599310811559341
3,0.7763265306122449,0.10437577646118287,0.8643353615645055
4,0.6048979591836735,0.1296669965979234,1.0052204613123255
5,0.49714285714285716,0.11654781506700812,0.8920384954119455
6,0.7861224489795918,0.0954174869223731,0.8686395053123592
7,0.6718367346938775,0.1441166172903403,0.8617944714256869
8,0.7338775510204082,0.10015939663880101,0.9342333454743859
9,0.5706122448979591,0.12052067219207192,0.8595579347047807
