Run,Kendall Tau,NDKL,Average Exposure
0,0.833469387755102,0.06235116341151058,0.9610045929225529
1,0.5493877551020409,0.11343373196738075,0.985593883601951
2,0.3893877551020408,0.06470162812415654,0.9913464280131593
3,0.5542857142857143,0.13806123909474124,1.0262887457882588
4,0.923265306122449,0.05727869352456925,0.9178096536326554
5,0.7175510204081633,0.057756867221963125,0.9118239283520012
6,0.28489795918367344,0.1196788348930509,0.9997263909294979
7,0.5542857142857143,0.13414762479079448,1.0193296873131161
8,0.8416326530612245,0.06733720210700894,0.9390413713296468
9,0.18693877551020407,0.07790685243612558,1.0323868903656934
