Run,Kendall Tau,NDKL,Average Exposure
0,0.36653061224489797,0.13032468601248937,0.8363412730267293
1,0.5248979591836734,0.13338389519532579,0.8791063736486062
2,0.4008163265306122,0.09867928534607384,0.80273808793851
3,0.593469387755102,0.06574097302774075,0.8840165286558964
4,0.6946938775510204,0.0935219128493683,0.8710046426857533
5,0.3485714285714286,0.12929279401716076,0.8225099741808045
6,0.52,0.1007045302039295,0.9517372561374058
7,0.7681632653061224,0.17227681827106908,0.7338697788488796
8,0.7436734693877551,0.05743908940574819,0.9232571806268989
9,0.6212244897959184,0.11010326362626255,0.8895732896003531
