Run,Kendall Tau,NDKL,Average Exposure
0,0.49714285714285716,0.10835518894079432,0.9775531509414896
1,0.4726530612244898,0.10398327608331465,0.9638667034681961
2,0.5036734693877551,0.10059422322954388,1.1116256884192062
3,0.5738775510204082,0.12817857747288494,0.8486248707982703
4,0.4987755102040816,0.10625645032992062,0.9380667388480046
5,0.4546938775510204,0.11480694380537296,0.9875673652326639
6,0.5657142857142857,0.10833775851171318,0.891162128198658
7,0.5330612244897959,0.10645112492652549,0.9688462560873198
8,0.48081632653061224,0.10428677719215718,1.1199853134866489
9,0.7844897959183673,0.06613865859778863,0.8844206886378387
