Run,Kendall Tau,NDKL,Average Exposure
0,0.8938775510204081,0.11962219118196585,0.8090405394745405
1,0.4236734693877551,0.12057189111364361,1.136397573044327
2,0.8775510204081632,0.2464799149707661,0.7041601380821966
3,0.9934693877551021,0.15175211530414115,0.7602050007351588
4,0.8514285714285714,0.21520774889728594,0.7134503661175879
5,0.8938775510204081,0.1570738934287926,0.7623532848861558
6,0.5346938775510204,0.09413700518477239,0.8671882743012058
7,0.9934693877551021,0.27568027928358335,0.6764795692113676
8,0.9934693877551021,0.14118649979995598,0.8314403169381492
9,0.8595918367346939,0.11161984821952083,0.8182439551377076
