Run,Kendall Tau,NDKL,Average Exposure
0,1.0,0.2521222385508758,0.7129786880853174
1,0.913469387755102,0.1926215743392422,0.7404901035129391
2,0.8008163265306123,0.1550355263902907,0.7533791620551742
3,0.986938775510204,0.22751834249729133,0.7169645467460801
4,0.8024489795918367,0.18545979561395032,0.7342104140747739
5,0.926530612244898,0.22684208977460588,0.6993467392882392
6,0.9885714285714285,0.15065553920769578,0.7589586783402466
7,0.7893877551020408,0.30329209887065883,0.6669309610835336
8,0.7322448979591837,0.12430275489655039,0.9001829721020427
9,0.8204081632653061,0.17031839131631712,0.7555460476949465
