Run,Kendall Tau,NDKL,Average Exposure
0,0.76,0.09603731599921908,0.9413375177730339
1,0.8253061224489796,0.06154483101553619,1.0187825672467496
2,0.5330612244897959,0.10732723681870067,0.9715095593104804
3,0.8808163265306123,0.09472165725938869,0.8587577416797615
4,0.7159183673469388,0.10385049707355906,0.9425122699173971
5,0.7044897959183674,0.0911853278947408,0.8811859546141909
6,0.6489795918367347,0.10413380730599414,0.9610265658813206
7,0.5755102040816327,0.12290189403413757,1.0031063805010794
8,0.6751020408163265,0.1182114883434082,0.9944150436254587
9,0.6995918367346938,0.05727869352456925,0.9180641654106346
