Run,Kendall Tau,NDKL,Average Exposure
0,0.7240816326530612,0.09622814644000578,0.8548646250978091
1,0.8742857142857143,0.15736971013249193,0.7512429783665961
2,0.5379591836734694,0.10080937749613289,0.8372902456491604
3,0.7583673469387755,0.14203304832776711,0.776374811388243
4,0.9183673469387755,0.11297696363546314,0.8109887905048587
5,0.9836734693877551,0.1832431117399882,0.7306780718879019
6,0.8987755102040816,0.08097530820001765,0.8927169695627799
7,0.9053061224489796,0.11375504974772761,0.8147759522342871
8,0.7012244897959183,0.0983373695035984,0.9091001585985806
9,0.9689795918367347,0.2097132368937223,0.7130725935717284
