Run,Kendall Tau,NDKL,Average Exposure
0,0.8351020408163266,0.2049542383506719,0.7183209099786357
1,0.8595918367346939,0.10118718819718941,0.8504392188883936
2,0.8204081632653061,0.16179789201864708,0.753569424112567
3,0.9151020408163265,0.19563897212558862,0.7357565505511237
4,0.8351020408163266,0.2452293633156047,0.6971168241461552
5,0.8661224489795918,0.19942582101740625,0.7330428482927607
6,0.9118367346938776,0.2462083255205363,0.6944376350337934
7,0.9102040816326531,0.19884871934691226,0.728139760388733
8,0.8138775510204082,0.06892738971608876,0.8619341907029394
9,0.8677551020408163,0.06085361129927927,0.894269818236543
