Run,Kendall Tau,NDKL,Average Exposure
0,0.5510204081632653,0.2022083673701142,0.7327069057284623
1,0.7795918367346939,0.11072296446638574,0.8279394592908764
2,0.9918367346938776,0.28914018897082827,0.6755437405042879
3,0.9657142857142857,0.1661142211083945,0.7564167075717644
4,0.529795918367347,0.22934889231690303,0.7098078201104633
5,0.8987755102040816,0.17244384985185693,1.0123086412631135
6,0.986938775510204,0.17955199714265727,0.7396727947502557
7,0.5510204081632653,0.1647051552026,0.7543736476118235
8,0.9314285714285714,0.123095697796917,0.8922589562342672
9,0.5510204081632653,0.1566651382917509,0.7903488990376962
