Run,Kendall Tau,NDKL,Average Exposure
0,0.7959183673469388,0.058669186634333105,0.937254762328051
1,0.9640816326530612,0.08811280023963114,0.8332908752336311
2,0.9918367346938776,0.18433001048062303,0.7429265614814793
3,0.7828571428571428,0.05830224013534622,0.9291342547505793
4,0.8726530612244898,0.08992076279698755,0.8298651251128122
5,0.7828571428571428,0.057451266977146434,0.9157400515093013
6,0.9673469387755103,0.08294427439353254,0.8358971076117617
7,0.7224489795918367,0.057422247400566784,0.9236074983172029
8,0.9804081632653061,0.06539892905856651,0.920744225863557
9,0.92,0.06208798432300161,0.8938337599574929
