Run,Kendall Tau,NDKL,Average Exposure
0,0.9640816326530612,0.21601825788201257,0.7019427214453405
1,0.9559183673469388,0.2743285137581465,0.670240355243457
2,0.7142857142857143,0.2066706152053082,0.7794002285986232
3,0.9183673469387755,0.27926400786902994,0.662147971954302
4,0.8693877551020408,0.2558107081507115,0.6786112179334746
5,0.9640816326530612,0.22063500708130282,0.6994362715733224
6,0.9951020408163266,0.25280711814314766,0.6827055503807488
7,0.9428571428571428,0.18227292213745827,0.7205244854682505
8,0.9951020408163266,0.24754773170524905,0.6933602452514173
9,0.8644897959183674,0.19656781778831806,0.7182854891988245
