Run,Kendall Tau,NDKL,Average Exposure
0,0.44816326530612244,0.09435874030292554,0.871050769045816
1,0.8693877551020408,0.13798460888105382,0.8004353687495502
2,0.43673469387755104,0.20445710472247727,0.8232932373535302
3,0.8253061224489796,0.11808792910421995,0.8046838942742705
4,0.9053061224489796,0.28434300689030234,0.6791652665356593
5,0.5346938775510204,0.13828781659072692,0.8027984706972119
6,0.843265306122449,0.1457307220671201,0.7883965692298445
7,0.5836734693877551,0.19639327701992867,0.7581887469585069
8,0.4775510204081633,0.12350657335796189,0.8286178624900934
9,0.9183673469387755,0.14260607127875188,0.7943418131450513
