Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4
1.0,1.0,1.0,1.0,1.0
0.9765320908334292,0.9392109814699786,0.9452420562267848,0.9571783400266156,0.9276959167727665
0.9258691231034658,0.9155112073799327,0.9146439282364708,0.9288466026330308,0.8917362534690415
0.8913146073055698,0.8966915024139109,0.8839616463152998,0.9033190166015234,0.8618608285686362
0.8881397441643138,0.8862231961568957,0.8635132172770384,0.88633267732975,0.8407183024952413
0.8692029665053633,0.8729038714209073,0.8486075720279271,0.8801112733464316,0.8321221287543509
0.851268852748424,0.861388204520609,0.8348048033288308,0.8682613276490041,0.8179670556451852
0.8437037488995943,0.855023000002125,0.8288565819300497,0.8585467622068302,0.8055147935625835
0.8313885490866558,0.8460310802152905,0.8156955562502008,0.8500609621556325,0.8015508918102573
0.8181622027775384,0.8361863274416795,0.8046689471800904,0.8434775936266038,0.7908342769667734
0.8140628342622555,0.8274979560110871,0.7947588748439378,0.8369590205629591,0.7811733177711594
0.8023048716741104,0.8219589966203099,0.7881439293429766,0.8309477309118508,0.7776662584454076
0.7914981709868172,0.8146633028537558,0.7801818442113684,0.8250818713177098,0.7697108051935061
0.7884601458746068,0.8081078219662295,0.7720914879717871,0.8199013134113613,0.7625903699309802
0.7795328521378899,0.8027753498838988,0.7668478821685271,0.8140105639699299,0.7603893972201313
0.7711181392141944,0.7970622925954353,0.7602475800538492,0.8083711406453752,0.7538179674816463
0.7693020476547641,0.7917042315269677,0.7542187974739728,0.8017361686514449,0.7478435296875737
0.7620675394328462,0.7856054259013617,0.7487280551751626,0.7950488995061371,0.7446545858266468
0.7548160408851651,0.7794622139639286,0.7448754334686178,0.7889023462593006,0.739441457016454
0.752463699570236,0.7737882115030483,0.7395668177176199,0.7824821626085496,0.7343142895821037
0.7461200320090022,0.7684107787052744,0.7344275807432001,0.7762300368945275,0.7311357639719038
0.7397818268894156,0.7627839887663672,0.7311295805589196,0.7703956206801869,0.7261562477824238
0.7366675325440835,0.75730771267146,0.7264234035251614,0.7646230754304989,0.7213828837038289
0.7303230810607814,0.7514187601393746,0.7219656878763387,0.759164673580447,0.7184089247307259
0.7243452775159133,0.7458946660941107,0.7192093982648152,0.7538431149342966,0.7134197502167479
0.7204558420445425,0.740708647089996,0.7150855707262693,0.7488313595207342,0.7086709970868476
0.7150672334069793,0.7357872461855848,0.7110795165307919,0.7438224778006243,0.7053806669404159
0.7099699695283295,0.7306501269511019,0.7085894795247335,0.7390740444082547,0.700747337680101
0.7050290747262645,0.7256032528290353,0.7046518147217385,0.7344908807353345,0.6961092710472899
0.70012388943833,0.7203069728725253,0.7009122308110417,0.7295745453923275,0.6927206345088501
0.6953682441245118,0.7151591259123866,0.6969853032377866,0.7248314857335288,0.688520389564902
0.6894289460433249,0.7099825805062422,0.6948890321534509,0.7202324431644134,0.6839999718640298
0.6837046596044967,0.7050443492105755,0.6908395594434854,0.7158458746639895,0.6805378234887376
0.6781364091498726,0.700216232952413,0.6866240790700463,0.711031242280045,0.6763383799385781
0.6718960137309935,0.6954241881553962,0.6837244259774596,0.7063201005734747,0.6721004949497391
0.6659087823278316,0.6907309217425985,0.679693140309534,0.7009500546036811,0.6681590607235854
0.6600458755749115,0.6856476523514056,0.6757634074437612,0.6955013226986748,0.6641955392670991
0.6544181653714274,0.6806219705625427,0.6717536688454542,0.6887287315444779,0.6603628463533177
0.6484836026695381,0.6756411621319627,0.667498578080629,0.6819996846325349,0.6566438594969389
0.6418699372223691,0.670472389696974,0.6624776836830774,0.6747859040589221,0.6526180761133767
0.635509160695337,0.6654350700897945,0.6567985442560305,0.6677719597018297,0.6486406940321547
0.6291872461768805,0.6599316960209914,0.6522847789942948,0.660917522136535,0.6433389064962396
0.6229839919288362,0.6541601989862331,0.6466367102626283,0.6533561266250908,0.63813216530306
0.6169944698507437,0.6483067018389336,0.640845327397087,0.6458781154416131,0.6327739994479892
0.610821426245118,0.6418884248241586,0.635236531931281,0.6380388637728408,0.6273668789353479
0.6045090371603375,0.6347344976672241,0.6296840482565017,0.6304462820622202,0.6216669607901335
0.5976503240533154,0.6275619718767533,0.6239657947950918,0.6229941241641878,0.6160151962556122
0.5900103153977406,0.6201980717600338,0.6172338762706923,0.6156186062707375,0.6087280363417253
0.581994727474935,0.6125642442018571,0.610689056304243,0.6078191790038852,0.6011278576118637
0.5740397878212029,0.604191468012283,0.6023419109423392,0.5995112602872759,0.5929113985861493
