Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6,NDCG_7,NDCG_8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9158642166111776,0.815584323094079,0.7901646350028532,0.8315540715771218,0.8294032584305852,0.8873970225673192,0.8172816398704648,0.7017077848817802,0.8896801387962153
0.7220580026390039,0.634988600307094,0.644153437356753,0.6618218810254238,0.6558841886112591,0.6971602093134714,0.632210033379742,0.5808129946394128,0.7805360213564451
0.6131019033730334,0.5305527436631683,0.5627037159248133,0.5625186151722478,0.5600297318699076,0.5888565596621562,0.5674164611055681,0.512003141120507,0.6574700792377631
0.5772135910530807,0.4904164871160933,0.5329488562717601,0.5427515394168264,0.5456713796012729,0.5422971297015966,0.5056162504422469,0.4670716250348785,0.6022167660317461
0.521186024791271,0.4607684881312744,0.4833277039959898,0.4913651501727156,0.4920492273195642,0.4891296859132714,0.4526152458615043,0.4220906563117934,0.5422203475589593
0.4773397361600435,0.4196895126674305,0.4440520801367272,0.4507776376540499,0.4499886624627685,0.4477508686367914,0.4335445126221596,0.3878359843918675,0.49593556119445403
0.4645596843554829,0.390336128450525,0.4333559702236273,0.4432126018413606,0.4479689669475016,0.4247457669676988,0.4047824584714423,0.3662972274992868,0.48012008062041
0.434119176476346,0.3633084665791491,0.406452095191413,0.4148672160774981,0.4185994146692234,0.3969880633162608,0.3921342694084986,0.3515501251232384,0.45645032027576476
0.4083366285694487,0.3405637744170601,0.383731786306412,0.390834084376761,0.3939771751474806,0.38664252973239,0.3677553033491414,0.3319704698531591,0.428448442691323
0.3863474282969893,0.3211789768295741,0.3720182419592572,0.3700864229685826,0.3728185536907057,0.3651771848157881,0.3466655323499328,0.3206493445772828,0.4043638667007869
0.37710072972893,0.3293861526257383,0.3548953716775589,0.3684118738225295,0.3716517043180509,0.3833452423330573,0.3538197726319043,0.3095479116706121,0.40628499605921836
0.3598716973944823,0.3209692513529448,0.3391622936810529,0.3514118851955888,0.3546486072695416,0.3651541538237534,0.3366027098605119,0.2957351509421683,0.3868380789524232
0.3444063533575084,0.3065180499907246,0.3244330539752424,0.3362119334265326,0.3394424663816796,0.3567788284604607,0.3248317791493975,0.2833437451851854,0.3784591623072951
0.3351263405974979,0.2955175472135264,0.3162093806765938,0.3350333730413398,0.3370836545497314,0.3477106924675334,0.3133995918484886,0.2781407823542915,0.36253750394354967
0.3224626381008448,0.2838360177577995,0.3041211745792409,0.3223351382767335,0.3244289607059906,0.3340522238846566,0.3009047803502744,0.267841599044754,0.3516034690756774
0.3108118572386315,0.2777712303673097,0.2931623088287827,0.3107429095507949,0.3128702479501861,0.3265170517469151,0.2895763448829646,0.2584835419484394,0.33844203884244245
0.3037434616088121,0.2838088534486154,0.2868867944538102,0.3089517932979439,0.310344432982127,0.3199566762005164,0.2809233236358213,0.2513546313119116,0.33201093280038446
0.2938525107294671,0.2742816945747107,0.2774520154688087,0.2989314330470932,0.3001616795147256,0.3092701070870045,0.2714105570733575,0.243449689457064,0.3233619176949905
0.2846271389118143,0.2655002955876854,0.2687578254670208,0.2896773407942762,0.2907793246774077,0.2994269468037113,0.2626568851650819,0.2371516422491886,0.3129742934955679
0.2760184182133828,0.2608916297066435,0.264060462113958,0.2810928828099293,0.2820267839893566,0.2902835612438763,0.2545619551921723,0.2300804908579316,0.3033759290660959
0.2707002711102746,0.2544498983182747,0.2564054287281717,0.2799176393267698,0.278826290971518,0.2990764437669089,0.2601445904212019,0.2244682829633487,0.29648274192373264
0.2631934476980718,0.2472841571441109,0.2492641525044545,0.2722248967059306,0.2711327608352368,0.2906841935553089,0.2527837466040624,0.2183332214907044,0.2902647169957899
0.2561541840528424,0.2405649635232443,0.2425942071449703,0.2650141478860326,0.2639161249000469,0.2827797511011596,0.2459099136861542,0.2129281279833211,0.2824091680241298
0.2515298727518914,0.2349834737932672,0.2391636629721247,0.2643703603833272,0.2611409862137649,0.2872019719443124,0.240197034931269,0.2107116013402701,0.2766056107728692
0.2452918891604152,0.231960527241408,0.2332296899836948,0.2578054967275403,0.2546944796441315,0.2818389451477089,0.2348178261526302,0.2054438006953589,0.2710156118608876
0.2394126807964853,0.226320818565087,0.2276411866276122,0.2516218451861777,0.2486237720047108,0.2758765156672484,0.2297373575111518,0.2004818945002874,0.2644444497183898
0.2348030537784399,0.2216155303177034,0.2247969224642959,0.2501725068904469,0.2459027426168515,0.2702551074741438,0.224795137654545,0.1961115794178671,0.25823021987226796
0.2295398020397571,0.2165747380638039,0.2197527118689634,0.2445505409977141,0.2403487067401352,0.2648234921860153,0.2198931817572127,0.1920827821528483,0.2527145890284098
0.2245289432537588,0.2141561780189094,0.214953666288405,0.2392279844222299,0.2350845224766088,0.2593354034566346,0.2152438193108425,0.1878701894702268,0.2548724203357874
0.2197574808762803,0.2113258223375903,0.2118483814591483,0.2341591592610668,0.2300859158609425,0.254104289624475,0.2107465585344462,0.1839211574015107,0.24972022867683735
0.2160697109964829,0.2143766655350626,0.2074820425977899,0.231720665946092,0.2266856957407948,0.2495360359231085,0.206667868310226,0.1803771323254356,0.24479753213730285
0.211735070171282,0.2101081719136648,0.2033263333395179,0.2270873355483237,0.2221356323072803,0.2446911335951795,0.2025484125433228,0.1767993803923731,0.24011402478767863
0.2076034201040439,0.2060241747172808,0.1993637044540135,0.2226427776451567,0.2178002224344794,0.2400413810057454,0.1986091914545138,0.1733776624778929,0.23607759097546535
0.2042546204753437,0.2025458097953738,0.1967032014541751,0.220612477813079,0.2146358402437975,0.2399564777708327,0.1950622450224921,0.1705741126718389,0.23160194455790523
0.2004771401860934,0.1988059803946872,0.1930608686784133,0.2165452169224868,0.2106534889359626,0.2355791824801619,0.191465163580862,0.1674405812243843,0.22730665768297814
0.1968497436288203,0.1952074471346595,0.1895690693932444,0.2126417123226213,0.2068439719143489,0.2313170855093701,0.1880214522200576,0.1644208714555078,0.22355059616973993
0.1939224961695803,0.1920797122315086,0.1870884761888863,0.2108164205986315,0.2040653816009355,0.22772229881636,0.1848952527344194,0.1616403392096328,0.22398477293841226
0.1909186289178027,0.1940779782152739,0.1845547164011837,0.2071868769906465,0.2013577534271233,0.2240072281992464,0.1818404205960028,0.1589156784944367,0.22017922690364777
0.1878467312328329,0.1910683105110713,0.182009941137732,0.204640674991415,0.1985695430239908,0.2203336940703029,0.1788752198134759,0.1562586609456654,0.21652342499755786
