Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6,NDCG_7
1.0,1.0,0.446562312762133,1.0,1.0,1.0,1.0,1.0
0.9158642166111776,0.8390766262446172,0.3929760135574981,0.7901646350028532,0.7441080518018085,0.8406257337639012,0.7847544003094992,0.665854073591878
0.78064373540422,0.6845254505371274,0.3534796339923545,0.6472827919500167,0.7019822004279639,0.8097236808744991,0.7244346011685956,0.5140737893862491
0.6850541780315138,0.653409189823118,0.4621775102783211,0.5571977308198794,0.6358404784212639,0.7925473402520617,0.644135539528413,0.42938161529029856
0.6367869227377475,0.5898902541415503,0.4701960928950496,0.4893451256039511,0.6064532019149059,0.7478408370498452,0.6227956060311479,0.3737477564721192
0.5803503552232927,0.5598421577511195,0.4708051255757323,0.437174873005823,0.5615611032399176,0.6926255802267481,0.5820169939499306,0.3337877853815592
0.5387966092384819,0.5094498039555506,0.4439928110839252,0.3975247060356915,0.5427238371633218,0.6506382214704606,0.5375218003189062,0.3034603858108134
0.5029762625119832,0.4879626169505998,0.4211535247783222,0.3661188310424059,0.5087188063975732,0.6173924946592615,0.5126659789417489,0.2794475137070545
0.4741759700914708,0.4699548042680289,0.4000823730545159,0.3402808359697844,0.4911678881159116,0.5865535997772618,0.4923468745283873,0.2598266775622337
0.4490599936886695,0.4405987692786401,0.3820215412892669,0.3186584166688141,0.4673094788739395,0.5593807193241543,0.4660207597569913,0.24333526794315077
0.4273658933955856,0.4275379934569202,0.3665809128362154,0.3002463159022801,0.4542364996118982,0.5353642842547355,0.4432930569143861,0.2292647096536679
0.4077355727071746,0.4146051855714467,0.3527960781760367,0.3021394106381996,0.435873527014721,0.5145500216187151,0.4238782018069419,0.2170991432431354
0.389864012604733,0.3944684556059883,0.3530732792704381,0.3025252409705803,0.4262870615774969,0.4959187027313645,0.4066129852209248,0.2176791698054567
0.374025963139691,0.383987759948343,0.3467916221023501,0.2963837324449315,0.4100890541197417,0.4776214162740937,0.3906564759953158,0.216255637164407
0.3598608909909327,0.3736560754354246,0.3354837086064785,0.2905539175071206,0.3972578117976521,0.4607657281403315,0.376027217052432,0.21434846463495322
0.3467230706349365,0.358804744905216,0.3244049637699254,0.2841861060124476,0.3839860623884209,0.445420202841863,0.362677944852459,0.21255353641179736
0.3349179112967275,0.3496522015289731,0.3141040758522188,0.2778952628565764,0.3715870747456261,0.4314835412241761,0.3503252969770077,0.21061883180211374
0.3240485390795872,0.3400589949801462,0.3046072970491287,0.2721251893671362,0.3601857860959007,0.4187133864708955,0.3388148316899345,0.20873218082249528
0.3140231589032731,0.3309656913109769,0.2958211115991439,0.2665053483798019,0.3495962815878642,0.4062920371111566,0.3282431627242158,0.20599725090833798
0.3047793684585687,0.3219552243844021,0.2876377135511966,0.2602346192793917,0.3396686669439419,0.3947392142820053,0.3184958896879569,0.20314860400853282
0.2961678158376066,0.3136113844183513,0.2800673306877173,0.2543500899654722,0.3303292057175378,0.3837124715827915,0.3094668171901588,0.20031766453355448
0.2880364012197715,0.3058404448033976,0.2727651300224524,0.2486054009480533,0.3216479475713175,0.3734663378978893,0.3009296488183584,0.19614968746534406
0.2804365418320111,0.2984871696870728,0.2658134547678429,0.2431148621298247,0.3135649132019516,0.3639337037199035,0.2929623005824955,0.19200533039749673
0.273329188186062,0.2914760246221427,0.2592970989815302,0.2379484226138712,0.3059122092810393,0.3549567214847085,0.2853781785553355,0.1881083468330301
0.2665488413912081,0.2845835368123084,0.2531305001834985,0.2330137554447667,0.2985807035704784,0.3465189978519816,0.2782758365407127,0.18444893745795962
0.2601445519477745,0.2780906560104236,0.2472039393992068,0.2283829833792669,0.2916024609157603,0.3385760576533984,0.2715860458562005,0.18090293470429206
0.2540241438905237,0.2719256408718136,0.2415605317494805,0.2240203928739223,0.2850136945748704,0.3310128987591885,0.2652847053637113,0.1774759592882044
0.2482492926129461,0.2660936197124259,0.2362064448655428,0.2195554770297534,0.2787642569422133,0.32360075452276,0.2593410977475784,0.17395969464885064
0.2427376687799394,0.2605630113940712,0.2311165601873491,0.215319931922284,0.2728371978962124,0.316593688556337,0.2536912934376529,0.17060194019753125
0.2375161620435962,0.2552675930608071,0.2262176331487343,0.210934093517243,0.2672250232605669,0.3099491269906759,0.2483064699968839,0.1673737357104952
0.232560480479876,0.2502410488719469,0.221563145337169,0.2067377367446883,0.2618894796404583,0.3036367059881178,0.2431927178127662,0.16424861392251786
0.2278276336591841,0.2454615745735001,0.2171309373225436,0.2027437258535783,0.2567819547121192,0.2976302680283355,0.2383335508597034,0.16126177651947882
0.223323980115001,0.2408066007480786,0.2128733455269655,0.1989124830240255,0.251888954021884,0.2918843705772027,0.2336852939419607,0.15840695523220125
0.2190290406090652,0.2363169933245001,0.2088092732247548,0.1951936921352561,0.2472042465709752,0.2864036011800255,0.2292177210095037,0.1556680631068642
0.2149222415855715,0.2319840413464011,0.20490724065796,0.1916359962963629,0.2427116648056816,0.2811155622463738,0.2249376228801758,0.15300437079267665
0.2109985565507147,0.2278161167880562,0.201175714840808,0.1881672729889931,0.2383566832448497,0.276031634090598,0.220818811666224,0.15043385423149658
0.2072410019403889,0.2238270210869519,0.1975939365574103,0.1848367478021002,0.2341698841787177,0.2711587443938106,0.2168718984315347,0.14795965377355808
0.2036348639305639,0.2199643843084946,0.1941576284887637,0.1816436766574136,0.2301057011685846,0.266472452325332,0.2130818071142826,0.1455772091542244
0.2001713924674483,0.2162491584866746,0.1908590540045302,0.1785789229229532,0.2262032418592858,0.261972091625078,0.2094374529478508,0.1432078448384229
0.1968381176068155,0.2126730570945986,0.1876892865837661,0.1756341707563393,0.2224470270601259,0.2576456096953176,0.2059389482573889,0.14092856463654033
0.1936349857764873,0.2092341366462785,0.184637102641654,0.1728037022949733,0.2188375675483192,0.2534832567054615,0.2025764522601903,0.13872485568455734
0.1905404247001573,0.2059147838794941,0.1817006602005081,0.1700737642504177,0.2153502939221921,0.2494755106709822,0.1993409639304404,0.1365507969430159
0.1875587169015211,0.2027113601066663,0.1788682711932965,0.1674287539709224,0.2119900856469647,0.2456041071992703,0.1962242322555361,0.13443164068388083
0.184685571297294,0.1996234526221005,0.1761349550041703,0.16487123570524,0.2087505991850003,0.2418738409912698,0.1932204282103355,0.1323888817033406
0.1819147360740102,0.1966426925518813,0.1734966959555815,0.1624047311243233,0.2056232020968453,0.2382754415882256,0.1903213340184316,0.13041523361431612
0.1792398816466627,0.1937613598348801,0.1709376257880851,0.1600235528562584,0.2025988349860272,0.2347947602904937,0.1875221676502387,0.1285045370556928
0.1766568233013626,0.1909668289551967,0.1684652937767652,0.1577218978421486,0.1996685864334244,0.2314088350548153,0.1848174175944206,0.12665885779508723
0.1741497336330402,0.1882651703197966,0.1660755472216548,0.1554906286863184,0.1968363227725947,0.2281265168965016,0.1821992944233426,0.1248730541730633
0.171725248227381,0.1856509420732982,0.1637624524025119,0.1533270711259989,0.1940958266410808,0.2249507618136533,0.1796637395954586,0.12313969141761118
0.1693780379827147,0.1831133898049828,0.1615240808762591,0.1512313346175555,0.1914428462701588,0.2218760436919745,0.1772080228355378,0.12146075426245198
