Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6,NDCG_7,NDCG_8
1.0,1.0,0.6979641693811075,0.5774055019346059,1.0,0.8496590868525329,1.0,1.0,1.0
0.9765320908334292,0.9240121009409684,0.8148075783414425,0.7408873698330756,0.9370928163046652,0.9078188911458348,0.8630113143013561,0.9571783400266156,0.9758587474510464
0.950858978223587,0.904971249368853,0.7722278509191013,0.7022387674459968,0.9083361788279568,0.8682399421750442,0.8411305524690839,0.9288466026330308,0.949368776619915
0.9188734982467824,0.8937461512909907,0.7867246339157671,0.7460134506491524,0.8867647125658803,0.8685580028859922,0.8061284427576537,0.91199480986508,0.9296258986116349
0.8975642278401439,0.8836642900563593,0.765610248422342,0.7202762442022195,0.8654406595580184,0.838154024298437,0.7987291613305222,0.8942843733019452,0.913252934970347
0.8813663294855231,0.8629284224157837,0.7709163727501801,0.7288343108187073,0.8522527917067761,0.8390343735169185,0.7783562118035473,0.881303390559731,0.9012022459582149
0.8670296459804461,0.8554783442605701,0.7555142470548059,0.7095483053947026,0.8398939478091377,0.8198514473445897,0.7735580480344156,0.8693442165929716,0.8911263755666345
0.8555417766591547,0.848071538457563,0.7558929790062704,0.7115827231374755,0.828757865813872,0.8210307230779617,0.7601807910196748,0.8595485181119707,0.8834254373750434
0.8459757201058122,0.8409358452397248,0.745012461299511,0.6975070407998436,0.8180967643566682,0.8070919073082085,0.7557888867689653,0.851550857805184,0.8796455458416039
0.8374811047853731,0.8337469016550361,0.7441941310117658,0.6985372217651019,0.8105826611805262,0.8078446334639519,0.7451944082323666,0.8443658461793216,0.8723101644511743
0.8279943862882249,0.8273476883309031,0.7358951112648171,0.6873682408298095,0.8025916106261257,0.7964619705552775,0.7420667258872603,0.8366715806186756,0.8659416194157187
0.820251373222005,0.81916812654188,0.735482046497978,0.6887327556228816,0.7952882931194207,0.7969255121101229,0.7306183471732448,0.8284530567536003,0.8585632230122938
