Run,Kendall Tau,NDKL,Average Exposure
0,0.7795918367346939,0.1180796724722267,0.798352934584386
1,0.8922448979591837,0.14201219139096374,0.7649069556791228
2,0.7191836734693877,0.13856314414154056,0.8030745184278549
3,0.8089795918367347,0.15758105505914424,0.7432335960809047
4,0.7306122448979592,0.22262618848497795,0.7049856535882125
5,0.9036734693877551,0.28538064259947016,0.676813957410514
6,0.8922448979591837,0.1465724347285918,0.7627670553335029
7,0.8824489795918368,0.15554388748047007,0.7422324518406244
8,0.8497959183673469,0.19395550210090534,0.7361622072649977
9,0.996734693877551,0.25103539416651566,0.6908946749169322
