Run,Kendall Tau,NDKL,Average Exposure
0,0.446530612244898,0.32905923462230763,1.5246355825124198
1,0.3224489795918367,0.09910642292843792,0.8865030210084929
2,0.23591836734693877,0.23775526097096308,1.2826144736381333
3,0.35836734693877553,0.4614336820620196,1.6807701726912752
4,0.3306122448979592,0.13590917003625158,1.1784377547594533
5,0.20326530612244897,0.2029632592644376,1.2508464815602438
6,0.3028571428571429,0.1871863248727842,1.2320446229594137
7,0.38448979591836735,0.26987097651664216,1.3107266289645
8,1.0,0.15700168420260957,0.7733624006956661
9,0.13142857142857142,0.22907783064603787,1.2681118085315142
