Run,Kendall Tau,NDKL,Average Exposure
0,0.9036734693877551,0.15847147611827683,0.755573859980062
1,0.9053061224489796,0.2421610984494941,0.6890221586877376
2,0.84,0.1840704886799476,0.7612370153400605
3,0.5346938775510204,0.17292227534213728,0.7523668369188139
4,0.8726530612244898,0.3225866639488505,0.6402047815051799
5,0.7404081632653061,0.23941030799130106,0.7006790520336887
6,0.8775510204081632,0.11471220850676557,0.8130690565202942
7,0.6538775510204081,0.2923863917767154,0.6780924188660573
8,0.9314285714285714,0.22739955863928535,0.7074345645429043
9,0.9640816326530612,0.19665595945550804,0.7177906850076529
