Run,Kendall Tau,NDKL,Average Exposure
0,0.8840816326530613,0.05727869352456925,0.919008512690254
1,0.9951020408163266,0.15147502007638503,0.7562448304523297
2,0.7583673469387755,0.05727869352456925,0.9180641654106346
3,0.8759183673469387,0.05727869352456925,0.9180641654106346
4,0.923265306122449,0.05727869352456925,0.9178096536326554
5,0.9004081632653061,0.08260033662579795,0.829116735413629
6,0.926530612244898,0.0739237648443661,0.8503816205559446
7,0.9591836734693877,0.07209249224123701,0.8562427325541758
8,0.8857142857142857,0.05727869352456925,0.9178096536326554
9,0.9738775510204082,0.15352980678760555,0.7764533527026775
