Run,Kendall Tau,NDKL,Average Exposure
0,0.746938775510204,0.11247877258221625,0.9538400969144561
1,0.3159183673469388,0.27963628481356717,1.3215494013076847
2,0.6,0.1155664235838997,1.1184630350248188
3,0.7387755102040816,0.11160853975591786,0.9388638036212562
4,0.7795918367346939,0.09410769432000209,1.0775580647001675
5,0.6881632653061225,0.08733205378138045,1.0115834656891034
6,0.35346938775510206,0.27963628481356717,1.3215494013076847
7,0.5493877551020409,0.15702226862599045,1.2006012697591302
8,0.4514285714285714,0.27963628481356717,1.3215494013076847
9,0.773061224489796,0.07213866195804478,0.9578009116393937
