Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6
0.7732337594024261,0.5947248467214944,0.5872143689295642,0.6149843681056628,0.542686995825588,0.6143671723015862,0.7521567221844655
0.7651971387866462,0.5866331388294088,0.579414360983757,0.6073957318306009,0.535744015576377,0.6035478275180577,0.7472669504520039
0.7577849803231432,0.5790776031363944,0.5705069961697817,0.6003215141631628,0.5280708070801147,0.5916539990574807,0.7427275231349526
0.7504672810886991,0.5708024663729422,0.5615406890294884,0.5935558661459877,0.5208230910817416,0.5805503045743348,0.7385005414599707
0.742839219248782,0.5622284379186389,0.5525568812244912,0.5860776424623187,0.5137127291937373,0.5681935213548576,0.733952422470127
0.7356371378866621,0.5521995351906751,0.5441787175589508,0.577994564904464,0.5069164586669912,0.5563656139957227,0.7294322749820156
0.7287604880487838,0.5405115609490913,0.5361151526923783,0.5669086346231496,0.4986600311375748,0.5441264233451582,0.7250155153364521
0.7220610804517285,0.5277743854374222,0.527920422803177,0.5786854902310858,0.4898629794455356,0.5321451856502649,0.7205969039844242
0.7138694775726041,0.5139665700451204,0.5180284513700137,0.5854537358665306,0.4786999656881537,0.519678573540426,0.7163313671481457
0.7044764044463894,0.5262198337561511,0.5086828426629509,0.5912290715694094,0.4666315840573206,0.5317878334014483,0.7119440311166116
0.6935434137096737,0.5339234170993845,0.5206360665366271,0.5958224458943356,0.4796078703272038,0.5404859094240557,0.707461772627448
0.6815527965067766,0.5410769154139927,0.5285779348744164,0.5992846628821631,0.4864291397641409,0.5474434354729052,0.7031735565696555
0.6690259092465255,0.5473508234302168,0.5350890902488848,0.6015752519397135,0.4924181758217519,0.553838855655965,0.698828722525937
0.6555977821995674,0.5525122329513611,0.5400500964986303,0.6036133469585029,0.4975642383766366,0.5587558328764745,0.6946308944065492
0.6419015801220029,0.5570017020334005,0.544154098584952,0.6049872106770884,0.5018486689797607,0.5633511922237009,0.6904052516222915
0.6285906109441551,0.5609462555419199,0.5479687664125975,0.6059642847884544,0.5057735773271571,0.567237881694087,0.6863763182856866
0.6296681471149403,0.5643106563374404,0.5515400046979286,0.6063265541243783,0.5084797113697839,0.5708511379704564,0.6820276672237175
0.6296703689628154,0.5674218124506443,0.5538626961712834,0.6058629110080128,0.5108317786442889,0.574292640186299,0.6777990358021921
0.628961266308721,0.5696822684364556,0.5556795616834768,0.6051934903651145,0.5129968317920757,0.5772763496810804,0.6736436643315329
0.6278675926713625,0.5717882369096806,0.5572983678625345,0.6044425107482299,0.5148168748025969,0.5799950346469481,0.669566080686237
0.625586297244913,0.5735831009869392,0.5588383685516278,0.6036849659911391,0.516168988164196,0.5823755315521861,0.6655770911421052
0.6233381483820899,0.5750254608397306,0.5601881845397815,0.6024314758011902,0.517302312471997,0.5829351441938518,0.6617200068097671
0.6208254789853246,0.5758211765641619,0.5612662777486022,0.6005003721852934,0.5170516132314621,0.5828835468017644,0.6579776336701101
0.6171984176843863,0.5763076431233247,0.5621977043636669,0.5985664283939043,0.5164986032974268,0.5828126048636113,0.6539294040299715
0.6136179482852337,0.5767631359097821,0.5629042941983102,0.5963866681637024,0.5156848854355269,0.5823560091397822,0.6499304563143897
0.6093925206383364,0.5771300798054415,0.5635123150959667,0.593819498029271,0.5146122841704052,0.581704549695958,0.6446079294411802
0.6053040512595912,0.5761884893937769,0.5640217347984274,0.5906661118175033,0.5134710520990169,0.5805977632841554,0.639381225418731
0.6012499687173638,0.5747877395966718,0.5639981789348603,0.5871772290471133,0.512127214616658,0.5780811247994893,0.6340038275155185
0.596858828764006,0.5731403208130945,0.5635680659455246,0.5828552845308913,0.5101611973770905,0.5753949211715901,0.6285781636562106
0.5918160966696929,0.5713047793519138,0.5631393138147418,0.5786617198258307,0.5080637637017835,0.5713005101695341,0.622860352069059
0.5867561663438301,0.5687024192142593,0.5614815721943344,0.5742372449601413,0.5048346063378457,0.5665252588730518,0.6171913081626028
0.5817598070173982,0.5645181473172961,0.5595412607511259,0.569665207911712,0.5015155795088705,0.5602701743827088,0.6098874497906418
0.5769159921342061,0.5588507168036743,0.556986174345339,0.5642996327066282,0.497984751529247,0.5540791441944568,0.6022711227879801
0.571867855619135,0.5527006774028046,0.5493730617247078,0.5565865567750292,0.4934778396155775,0.5465057660393287,0.5940390371507951
