Run,Kendall Tau,NDKL,Average Exposure
0,0.9624489795918367,0.1675726673376254,0.7447723211899693
1,0.8497959183673469,0.2982656780249179,0.6646820152898594
2,0.8546938775510204,0.20913119247235132,0.744742666182214
3,0.036734693877551024,0.0993537142056378,0.8822481283239814
4,0.8955102040816326,0.23566649528717717,0.6903854974790808
5,0.92,0.3197463185919135,0.6540387726200675
6,0.9004081632653061,0.15788872215098745,0.7593493687017296
7,0.6604081632653062,0.1993649524749356,0.7370267913356608
8,0.8971428571428571,0.29465442075259607,0.6703184497891341
9,0.44816326530612244,0.258915796718343,0.7162274929679239
