Run,Kendall Tau,NDKL,Average Exposure
0,0.8938775510204081,0.1599547035164014,0.7888257935752826
1,0.5722448979591837,0.13117835478918724,0.8429845695347353
2,0.3420408163265306,0.10540639951959498,0.966601313887001
3,0.6685714285714286,0.1424881612886905,0.8380883025322313
4,0.6620408163265306,0.13011486631254388,0.8996437840742522
5,0.9004081632653061,0.15569102909253982,0.7462869693729379
6,0.1853061224489796,0.22853457449149475,1.281518323608292
7,0.673469387755102,0.12347753697781183,0.8466528703489248
8,0.7616326530612245,0.11630592203754624,0.8544752832913709
9,0.9461224489795919,0.19031052536336424,0.7256688779180158
