Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6
1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9765320908334292,0.9240121009409684,0.8933215126356028,0.941840195706698,0.8630113143013561,0.8988828235300732,0.9349858229941777
0.950858978223587,0.904971249368853,0.8801971420597369,0.9250145657134852,0.8411305524690839,0.8966361026412556,0.9355982186965615
0.9188734982467824,0.8690455386878385,0.8528211439280674,0.8937637599536498,0.8061284427576537,0.8865142118000788,0.9136136231662663
0.8975642278401439,0.8649992180850856,0.8477979475052764,0.8875390749834584,0.7987291613305222,0.8789174629073996,0.9069679010244572
0.8813663294855231,0.8443254229864796,0.8319029868305378,0.8605152834587154,0.7908885670514362,0.8679331538529744,0.8944930640394304
0.8670296459804461,0.8418130759847186,0.8271502841892505,0.8581435649475874,0.7823876401386011,0.8593131991547506,0.8885842027591726
0.8555417766591547,0.8273204367523904,0.815255544026001,0.8399127769029887,0.7751051009002784,0.8506529207145234,0.8816317059540082
0.8459757201058122,0.8240867457072583,0.8101495514802841,0.8384276545315655,0.7655522292174992,0.8432893531581638,0.875474899076171
0.8374811047853731,0.8098036451695858,0.8013876910151821,0.8247876148901202,0.7568352036121123,0.8371325934673501,0.8647427398150879
0.8279943862882249,0.8070764683366672,0.7955225981460078,0.8236544894275162,0.7491739566875958,0.8298567133629267,0.8589356569550183
0.8195921729951869,0.7949144908924077,0.7885943865198095,0.8216654722267183,0.7418421761544528,0.824599434960228,0.8502530032271802
0.8128477553037512,0.7925754571130784,0.7839590688929463,0.8191709673693613,0.7353624669652392,0.8196496513544844,0.8459349098138508
0.8042105550166351,0.7823934430858995,0.7750547661136019,0.8163263818349236,0.7294576570176965,0.8147168806630105,0.838581485557129
0.7947309562279887,0.7800708387944246,0.770485265357057,0.8134749505981891,0.7234888339339999,0.8090472592261827,0.8338177118163497
0.7860934713557154,0.7704816208493837,0.7626602845015586,0.8105480037900993,0.7181107931660846,0.8036067018509521,0.8277334065553845
0.7779089421008462,0.7686915729085947,0.7584823315391727,0.8030090509534074,0.7129051545598063,0.7971517812039491,0.8235751424638369
0.7726104553331787,0.7605210510853387,0.7518232262571265,0.8004498975473919,0.7062309584730055,0.7906284946759333,0.818363975728069
0.7664926188123179,0.7579893074119406,0.7474800822381636,0.7979359585542749,0.700053053574223,0.7846320728989199,0.8146117131247799
0.7601405941853423,0.7509459837959573,0.7416415860365015,0.7915641388533436,0.6942397182175989,0.7783499825913799,0.8095779526703573
0.7541802035864532,0.748851252731619,0.7367341015452274,0.7889320815821445,0.6887312809821895,0.7722254106377634,0.8063660906144794
0.7481077387731639,0.7426368590976405,0.731673429732264,0.786262402600508,0.6836239816967341,0.7665092594052197,0.8019106232798868
0.7424128145899195,0.7406072258652292,0.7271175089825724,0.7810144665190794,0.678503235648208,0.7608467436400387,0.7983428807631494
0.736677533855382,0.7343029062693112,0.722411767460599,0.7786764511699426,0.6733676853354383,0.7554910298548603,0.7941598078113247
0.7305731823319838,0.7322354728546605,0.7182870762967591,0.7736079221283647,0.6684183882971856,0.7502655823421404,0.7903747478882903
0.7247341970425902,0.7258599676687906,0.7122582148820792,0.7708008578756814,0.6633409696043561,0.7453440191820009,0.78655274117545
0.7190901800301427,0.723313767576274,0.7086169681964872,0.7661154168316592,0.6584535308237538,0.7404199807432014,0.7831508309962667
0.7135255286738102,0.717237963850564,0.7030936598233741,0.7613068776632247,0.6536588478900696,0.7357515380187721,0.7797307537623793
0.7087104701175992,0.7146788364629183,0.6992176280741845,0.7566315736112793,0.6490033075752715,0.7312439469577876,0.7764854363622602
0.7040735597232941,0.7090369114990116,0.6940758526597595,0.7522043694275665,0.6445943955477915,0.7263991484613354,0.7733143782877588
0.697768661412514,0.7067930083475972,0.689723792597755,0.747936619569187,0.6402675745436741,0.7217239277053205,0.7701389314979711
0.6905745228209781,0.7013165275694302,0.684077678216574,0.743815285472926,0.6358283601255347,0.7171893258704433,0.7665278251317591
0.6835518866435069,0.6954453372919138,0.6800786285766286,0.7393939987947761,0.6309020032989743,0.7128640669896551,0.7635948487371308
