Run,Kendall Tau,NDKL,Average Exposure
0,0.4840816326530612,0.11450062437876692,0.9871179326315014
1,0.5118367346938776,0.1116030488044309,0.980622018099009
2,0.6228571428571429,0.10833914572009237,0.9731758489239201
3,0.4889795918367347,0.10732723681870067,0.9715095593104804
4,0.5363265306122449,0.10193038750943487,0.9326511760933206
5,0.5330612244897959,0.10732723681870067,0.9715095593104804
6,0.5428571428571428,0.11072985276607453,0.9791452469486728
7,0.5363265306122449,0.10732723681870067,0.9715095593104804
8,0.6016326530612245,0.10641397763845338,0.968284873490206
9,0.5738775510204082,0.1099393464585875,0.9450557868558129
