Run,Kendall Tau,NDKL,Average Exposure
0,0.7518367346938776,0.10912730429409981,0.9866175996573968
1,0.8122448979591836,0.19435718632870286,0.706569831304407
2,0.8759183673469387,0.21427547564675384,0.7207145833274726
3,0.516734693877551,0.1329792217288045,0.993352151699262
4,0.8840816326530613,0.09346185928220066,0.8955509171088144
5,0.2016326530612245,0.19130879068790596,1.3714250518167517
6,0.8481632653061224,0.11918672417991982,0.7910812099439791
7,0.6930612244897959,0.14491090808939655,0.8508684071079328
8,0.8726530612244898,0.06359867436613452,0.8821483983427727
9,0.8040816326530612,0.10313955569346717,0.8035916792469683
