Run,Kendall Tau,NDKL,Average Exposure
0,0.6489795918367347,0.10807183332778525,0.9739077569445572
1,0.590204081632653,0.06956691657232991,1.0151971881623854
2,0.68,0.06995289435224308,0.997420616437481
3,0.7665306122448979,0.09515004956007424,0.9287666759268585
4,0.5706122448979591,0.12691019528644062,1.1605632216980644
5,0.7648979591836734,0.05944285015743441,0.9048233510667338
6,0.5820408163265306,0.09661484127101876,1.1105600187879245
7,0.7910204081632654,0.06085871277826207,0.9530923697852798
8,0.7191836734693877,0.08702427251429848,1.0336472158053434
9,0.5967346938775511,0.06155272166962573,0.9814216540730153
