Run,Kendall Tau,NDKL,Average Exposure
0,0.76,0.05843530058311459,0.9061548597500557
1,0.8024489795918367,0.13620034576003795,0.7947816311475385
2,0.7077551020408164,0.10708532585786054,0.8822081963884529
3,0.6,0.09474636494300001,0.873011017936134
4,0.7485714285714286,0.0745295815393342,0.857162804525722
5,0.4873469387755102,0.1092044669716476,0.974629952914649
6,0.7648979591836734,0.1172431368327283,0.8019900000641745
7,0.5526530612244898,0.11051305077862854,0.9246028241044176
8,0.5657142857142857,0.104872812793687,0.9627982949948036
9,0.6016326530612245,0.14594896109901745,0.8451648107087971
