Run,Kendall Tau,NDKL,Average Exposure
0,0.6457142857142857,0.11450062437876692,0.9871179326315014
1,0.8122448979591836,0.05752936133789066,0.9143890579313063
2,0.5183673469387755,0.11450062437876692,0.9871179326315014
3,0.8579591836734693,0.09433971055145324,0.8918003868764068
4,0.923265306122449,0.05727869352456925,0.9178096536326554
5,0.4775510204081633,0.10533386883596377,0.9635433580005347
6,0.6,0.11450062437876692,0.9871179326315014
7,0.8677551020408163,0.05727869352456925,0.9180641654106346
8,0.8971428571428571,0.05729068386999992,0.9198830591236712
9,0.4987755102040816,0.059010482130208756,0.956263565612969
