Run,Kendall Tau,NDKL,Average Exposure
0,0.9461224489795919,0.13500179438062984,0.7930667533562861
1,0.356734693877551,0.20048729085998776,0.7657143625522724
2,0.7583673469387755,0.1306603364990511,0.7837382223203277
3,0.7861224489795918,0.09410297550290661,0.8737729432179866
4,0.5265306122448979,0.0938219701047958,0.8759121776434208
5,0.9836734693877551,0.22579265900529216,0.6910325747849237
6,0.8595918367346939,0.10902005256078756,0.8176818542851436
7,0.8057142857142857,0.10620631561477982,0.8246346318554402
8,0.9395918367346939,0.16784319725187885,0.7640970192435946
9,0.9036734693877551,0.15688521111604564,0.7729246055932681
