Run,Kendall Tau,NDKL,Average Exposure
0,0.4514285714285714,0.0969993612468642,0.8487775072639119
1,0.4514285714285714,0.2001929766295651,0.7710489693284677
2,0.6326530612244898,0.1530393190268452,0.7753591709069158
3,0.4514285714285714,0.2294663851058988,0.6997752966833884
4,0.4514285714285714,0.1822066926013653,0.7774920179493727
5,0.9428571428571428,0.27514047370814826,0.6638824113065248
6,0.4514285714285714,0.1249087330859598,0.787842560907571
7,0.9151020408163265,0.1652664725226029,0.7604105589619332
8,0.4514285714285714,0.13141689639325904,0.8717007178222601
9,0.5330612244897959,0.07288074216767873,0.861902237317444
