Run,Kendall Tau,NDKL,Average Exposure
0,0.8808163265306123,0.05727869352456925,0.9180641654106346
1,0.8857142857142857,0.09555179194348917,0.8198864233992756
2,0.8840816326530613,0.18100562181232824,0.7495407051551949
3,0.8677551020408163,0.18493862692916427,0.7880845582668908
4,0.9983673469387755,0.17944516262509508,0.7661890106645646
5,0.6702040816326531,0.13585049789570855,0.9172691139729555
6,0.8024489795918367,0.05831164586369699,0.9427271006781752
7,0.9738775510204082,0.18588458360806615,0.7444566913564579
8,0.8595918367346939,0.10226027561813222,0.8825891024218943
9,0.6604081632653062,0.05727869352456925,1.0895505359330644
