Run,Kendall Tau,NDKL,Average Exposure
0,0.6457142857142857,0.1128645391225575,0.9831744559155576
1,0.6473469387755102,0.11450062437876692,0.9871179326315014
2,0.5657142857142857,0.11283938217991608,0.9828852243209943
3,0.6326530612244898,0.11450062437876692,0.9871179326315014
4,0.506938775510204,0.11527313256830365,0.9915470179478607
5,0.5314285714285715,0.11450062437876692,0.9871179326315014
6,0.6293877551020408,0.1128645391225575,0.9831744559155576
7,0.52,0.11450062437876692,0.9871179326315014
8,0.8285714285714286,0.11348339324012965,0.9847032996726237
9,0.6587755102040816,0.1128645391225575,0.9831744559155576
