Run,Kendall Tau,NDKL,Average Exposure
0,0.5836734693877551,0.129030812668208,1.0275290759468387
1,0.4857142857142857,0.09925571234529912,1.117017721363952
2,0.6718367346938775,0.10248172001269383,0.9428017784871325
3,0.5559183673469388,0.13826650836731683,1.0398379491278336
4,0.43673469387755104,0.27963628481356717,1.3215494013076847
5,0.21306122448979592,0.27963628481356717,1.3215494013076847
6,0.36653061224489797,0.23131134613395135,1.2833209791690166
7,0.5493877551020409,0.125255894982068,1.0072199667529995
8,0.6587755102040816,0.12193135997945252,0.998698368141944
9,0.4579591836734694,0.07997735339174616,1.0399781718154562
