Run,Kendall Tau,NDKL,Average Exposure
0,0.7224489795918367,0.17046956200408758,0.7703263196251637
1,1.0,0.20964927768539474,0.7313917708834168
2,0.5510204081632653,0.1347388271918847,0.7785320164321824
3,0.5510204081632653,0.09212042252517857,0.8853450285345197
4,0.5771428571428572,0.2649072357343054,0.6765012730733174
5,0.9477551020408164,0.28239780045423885,0.6736656319405657
6,0.9542857142857143,0.17435574392990255,0.7546672153114852
7,0.5510204081632653,0.25183697770181585,0.6850563648615067
8,0.5510204081632653,0.1214556239246679,0.8695200406046
9,0.5281632653061225,0.10118128472578188,0.8617677987489029
