Run,Kendall Tau,NDKL,Average Exposure
0,0.9248979591836735,0.14648551626289696,0.7836367006753756
1,0.990204081632653,0.1511888947262699,0.7654701984350624
2,0.7485714285714286,0.09900240392216154,0.8310519345952815
3,0.8122448979591836,0.09335923364681244,0.8821986095818902
4,0.92,0.32131507802335435,0.6640782836101499
5,0.5918367346938775,0.12812032370607948,0.7957536107107267
6,0.8530612244897959,0.1879833119608373,0.7594290373046415
7,0.9804081632653061,0.24827119364244832,0.6876960079850963
8,0.8448979591836735,0.06659626408693037,0.9677367196612644
9,0.8155102040816327,0.07199905046406342,0.9221194133911317
