Run,Kendall Tau,NDKL,Average Exposure
0,0.6669387755102041,0.11145495931774387,0.9817924107528442
1,0.6179591836734694,0.12242877055749112,1.0002078889381274
2,0.5706122448979591,0.1135985429918298,0.9856972483962559
3,0.6244897959183674,0.11745401008733784,1.006297657549329
4,0.5085714285714286,0.11450062437876692,0.9871179326315014
5,0.52,0.1135985429918298,0.9856972483962559
6,0.6522448979591837,0.10641397763845338,0.9680168603899244
7,0.5248979591836734,0.1135985429918298,0.9856972483962559
8,0.746938775510204,0.11063854405265691,1.136559138551922
9,0.6685714285714286,0.1135985429918298,0.9856972483962559
