Run,Kendall Tau,NDKL,Average Exposure
0,0.6636734693877551,0.10713125106173951,0.9711331090069324
1,0.5591836734693878,0.11165677383456096,0.9822641117143649
2,0.4710204081632653,0.11045572786412872,0.9773237046526047
3,0.6424489795918368,0.11450062437876692,0.9871179326315014
4,0.6816326530612244,0.11450062437876692,0.9871179326315014
5,0.43510204081632653,0.11447573516672004,0.9872621427374128
6,0.6636734693877551,0.09976682237993607,0.9488701250818911
7,0.5722448979591837,0.12845511519690836,1.0118172453097787
8,0.6473469387755102,0.12423021543072313,1.0061926102768952
9,0.4530612244897959,0.11450062437876692,0.9871179326315014
